sid, performer, compatibility, turn, dir, col, resp, corr, rt
3,2,1,0,1,1,0,1,7
3,2,1,1,2,2,1,1,0.340861013
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.364199375
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.334992473
3,2,2,1,1,2,1,1,0.482926319
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
3,2,1,1,2,2,1,1,0.285026257
3,2,2,1,1,2,1,1,0.332709261
3,2,1,0,1,1,0,1,7
3,2,2,0,2,1,0,1,7
3,2,2,1,1,2,1,1,0.325155771
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.347838228
3,2,2,1,1,2,1,1,0.367919106
3,2,2,1,1,2,1,1,0.354239955
3,2,1,1,2,2,1,1,0.33900565
3,2,1,1,2,2,1,1,0.294145116
3,2,1,1,2,2,1,1,0.279758314
3,2,1,0,1,1,0,1,7
3,2,1,1,2,2,1,1,0.317095
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
3,2,2,0,2,1,0,1,7
3,2,1,1,2,2,1,1,0.32847874
3,2,1,1,2,2,1,1,0.250654999
3,2,1,0,1,1,0,1,7
3,2,1,1,2,2,1,1,0.286830524
3,2,2,1,1,2,1,1,0.338609613
3,2,1,1,2,2,1,1,0.323708323
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.330484321
3,2,2,1,1,2,1,1,0.317057334
3,2,2,0,2,1,0,1,7
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.423914369
3,2,1,0,1,1,0,1,7
3,2,2,1,1,2,1,1,0.330935991
3,2,2,0,2,1,0,1,7
3,2,1,1,2,2,1,1,0.369055685
3,2,2,0,2,1,0,1,7
3,2,2,0,2,1,0,1,7
3,2,1,0,1,1,0,1,7
4,1,2,1,1,2,0,0,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.278004744
4,1,1,1,2,2,1,1,0.339306002
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.302836807
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.273996563
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.362729435
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.288621328
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.294002354
4,1,2,1,1,2,1,1,0.313317004
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.28722385
4,1,2,1,1,2,1,1,0.402333057
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.283371066
4,1,1,1,2,2,1,1,0.332573117
4,1,1,1,2,2,1,1,0.289219772
4,1,1,1,2,2,1,1,0.273973868
4,1,2,1,1,2,1,1,0.294036657
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.441643073
4,1,1,1,2,2,1,1,0.300593613
4,1,2,1,1,2,1,1,0.351036293
4,1,2,1,1,2,1,1,0.337531522
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.407073808
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.339793425
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.312696335
4,1,2,1,1,2,1,1,0.331080359
4,1,2,1,1,2,1,1,0.318258306
4,1,1,1,2,2,1,1,0.334823012
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.358539083
4,1,1,1,2,2,1,1,0.346511728
4,1,2,1,1,2,1,1,0.329042183
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,0,0,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.310398092
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.316709866
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.27645658
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.311555182
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.304257903
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.371942048
4,1,1,1,2,2,1,1,0.359038097
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.351278769
4,1,2,1,1,2,1,1,0.306864754
4,1,2,1,1,2,1,1,0.292888429
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.402976926
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.409760698
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.41511423
4,1,1,1,2,2,1,1,0.305540194
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.310465235
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.315570201
4,1,1,1,2,2,1,1,0.333530854
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.402419313
4,1,2,1,1,2,1,1,0.291905787
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.426545856
4,1,2,1,1,2,1,1,0.380179586
4,1,1,1,2,2,1,1,0.304048315
4,1,2,1,1,2,1,1,0.289827452
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.384589078
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.374238681
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.333470172
4,1,1,1,2,2,1,1,0.319090266
4,1,2,1,1,2,1,1,0.306418111
4,1,2,1,1,2,1,1,0.291594116
4,1,1,1,2,2,1,1,0.278466708
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.365857468
4,1,1,1,2,2,1,1,0.288858238
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.377457135
4,1,1,1,2,2,1,1,0.396017203
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.367709249
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.470299971
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.378439127
4,1,2,1,1,2,1,1,0.397515892
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.403287249
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.457387288
4,1,2,1,1,2,1,1,0.349893277
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.449003172
4,1,1,1,2,2,1,1,0.373600957
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.451856693
4,1,2,1,1,2,1,1,0.341544626
4,1,2,1,1,2,1,1,0.297669781
4,1,1,1,2,2,1,1,0.282478891
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.307938546
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.489948625
4,1,1,1,2,2,1,1,0.317846406
4,1,1,1,2,2,1,1,0.275070145
4,1,2,1,1,2,1,1,0.353492859
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.384097011
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.355315995
4,1,2,1,1,2,1,1,0.374796682
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.347916189
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.352321647
4,1,1,1,2,2,1,1,0.402267198
4,1,1,1,2,2,1,1,0.356360356
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.303431016
4,1,2,1,1,2,1,1,0.289368719
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.313301148
4,1,2,1,1,2,1,1,0.332407015
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.33699276
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,1,0,0.343454809
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.603277638
4,1,2,1,1,2,1,1,0.367480371
4,1,1,1,2,2,1,1,0.323419331
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.357410265
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.332097315
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.305344774
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.378400436
4,1,2,1,1,2,1,1,0.430072632
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.438057068
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.28498909
4,1,2,1,1,2,1,1,0.302202791
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.372501599
4,1,1,0,1,1,0,1,7
4,1,1,1,2,2,1,1,0.345919627
4,1,2,1,1,2,1,1,0.331425082
4,1,1,1,2,2,1,1,0.35069881
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.311067978
4,1,1,1,2,2,1,1,0.744476792
4,1,1,1,2,2,1,1,0.283336541
4,1,2,0,2,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,0,2,1,0,1,7
4,1,1,1,2,2,1,1,0.37457095
4,1,1,1,2,2,1,1,0.331071435
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,2,1,1,2,1,1,0.322049497
4,1,2,1,1,2,1,1,0.627354344
4,1,2,0,2,1,0,1,7
4,1,2,1,1,2,1,1,0.376043789
4,1,2,1,1,2,1,1,0.523240993
4,1,1,1,2,2,1,1,0.319399073
4,1,2,1,1,2,1,1,0.305535374
4,1,2,0,2,1,0,1,7
4,1,1,0,1,1,0,1,7
4,1,1,0,1,1,0,1,7
4,2,2,1,1,2,0,0,7
4,2,1,1,2,2,0,0,7
4,2,1,1,2,2,1,1,0.350949628
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.326181296
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.349587992
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.353474702
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.296334599
4,2,2,1,1,2,1,1,0.346497951
4,2,2,1,1,2,1,1,0.332928024
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.387608958
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.430599375
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.407892812
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.30317031
4,2,1,1,2,2,1,1,0.353885148
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.31397375
4,2,1,1,2,2,1,1,0.396270864
4,2,2,1,1,2,1,1,0.31738795
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.325140757
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.325840888
4,2,1,1,2,2,1,1,0.429336771
4,2,1,1,2,2,1,1,0.385220814
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.484889853
4,2,1,1,2,2,1,1,0.312902423
4,2,2,1,1,2,1,1,0.331468998
4,2,1,1,2,2,1,1,0.317219303
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.326313877
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.364698056
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.323878461
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.362629981
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.430801413
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.33965985
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.368768522
4,2,2,1,1,2,1,1,0.675022017
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.28106796
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.304399772
4,2,2,1,1,2,1,1,0.451261992
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.332012424
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.397566104
4,2,2,1,1,2,1,1,0.480637496
4,2,1,1,2,2,1,1,0.338759383
4,2,1,1,2,2,1,1,0.360939042
4,2,1,1,2,2,1,1,0.345547543
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.465330834
4,2,2,1,1,2,1,1,0.387573541
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.365546567
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.407342255
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.315840124
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.353935148
4,2,1,1,2,2,1,1,0.371012831
4,2,2,1,1,2,1,1,0.35889945
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.396583372
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.367672991
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.53276625
4,2,2,1,1,2,1,1,0.392516617
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.3842883
4,2,2,1,1,2,1,1,0.338927882
4,2,1,1,2,2,1,1,0.355827211
4,2,1,1,2,2,1,1,0.311416943
4,2,1,1,2,2,1,1,0.296483799
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.503730538
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.585863016
4,2,1,1,2,2,1,1,0.350544446
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.377330795
4,2,1,1,2,2,1,1,0.365132552
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.305832783
4,2,2,1,1,2,1,1,0.355318742
4,2,1,1,2,2,1,1,0.341885141
4,2,1,1,2,2,1,1,0.329818439
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.372009928
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.409720124
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.350677863
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.341104569
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.333668741
4,2,1,1,2,2,1,1,0.351134856
4,2,1,1,2,2,1,1,0.369703907
4,2,2,1,1,2,1,1,0.29291489
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.430418908
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.308985778
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.281675308
4,2,2,1,1,2,1,1,0.36426292
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.391032753
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.333981006
4,2,2,1,1,2,1,1,0.384649159
4,2,2,1,1,2,1,1,0.338639303
4,2,1,1,2,2,1,1,0.292680413
4,2,1,1,2,2,1,1,0.34426271
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.316085293
4,2,1,1,2,2,1,1,0.336843056
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.372613067
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.381966999
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.436277952
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.345128863
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.439788583
4,2,1,1,2,2,1,1,0.39254138
4,2,2,1,1,2,1,1,0.347102716
4,2,1,1,2,2,1,1,0.367284818
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.371514693
4,2,2,1,1,2,1,1,0.45481508
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.35043975
4,2,2,1,1,2,1,1,0.368856792
4,2,2,1,1,2,1,1,0.355429685
4,2,1,1,2,2,1,1,0.340910137
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.315552499
4,2,1,1,2,2,1,1,0.300694529
4,2,1,1,2,2,1,1,0.318555695
4,2,1,1,2,2,1,1,0.307503586
4,2,2,1,1,2,1,1,0.261313107
4,2,1,0,1,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.437064477
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.414776007
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.354284356
4,2,2,1,1,2,1,1,0.374232735
4,2,1,0,1,1,0,1,7
4,2,2,1,1,2,1,1,0.37981716
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,1,1,0.402594433
4,2,2,0,2,1,0,1,7
4,2,2,1,1,2,1,1,0.310173397
4,2,2,1,1,2,1,1,0.393840939
4,2,1,0,1,1,0,1,7
4,2,1,1,2,2,1,1,0.368510728
4,2,2,1,1,2,1,1,0.321033034
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
4,2,1,1,2,2,0,0,7
4,2,1,1,2,2,1,1,0.363352133
4,2,1,1,2,2,1,1,0.382433612
4,2,2,0,2,1,0,1,7
4,2,1,0,1,1,0,1,7
4,2,2,0,2,1,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.368614141
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.307962215
5,1,2,1,1,1,1,1,0.360183645
5,1,2,1,1,1,1,1,0.377608966
5,1,1,1,2,1,1,1,0.364107902
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.355479307
5,1,1,1,2,1,1,1,0.34140568
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.39018482
5,1,2,1,1,1,1,1,0.407865653
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.382123438
5,1,2,1,1,1,1,1,0.431708301
5,1,1,1,2,1,1,1,0.419352826
5,1,1,1,2,1,1,1,0.405024331
5,1,2,1,1,1,1,1,0.392292491
5,1,2,1,1,1,1,1,0.376869657
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.31997214
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.374420118
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.348492112
5,1,2,1,1,1,1,1,0.366492334
5,1,2,1,1,1,1,1,0.384130408
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.372368159
5,1,1,1,2,1,1,1,0.327299023
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.387240443
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.39244511
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.333735455
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.372365431
5,1,2,1,1,1,1,1,0.422409966
5,1,1,1,2,1,1,1,0.376967157
5,1,1,1,2,1,1,1,0.361992437
5,1,2,1,1,1,1,1,0.414555928
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.437510979
5,1,1,1,2,1,1,1,0.359961791
5,1,2,1,1,1,1,1,0.377416005
5,1,1,1,2,1,1,1,0.396269408
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.337707291
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.37513341
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.362468141
5,1,1,1,2,1,1,1,0.350425781
5,1,1,1,2,1,1,1,0.335768273
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.404592963
5,1,2,1,1,1,1,1,0.424834982
5,1,2,1,1,1,1,1,0.378954751
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.320014589
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.324608493
5,1,2,1,1,1,1,1,0.343550418
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.397705601
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.373286764
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.377927634
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.386315145
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.520622
5,1,1,1,2,1,1,1,0.409604124
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.339337799
5,1,2,1,1,1,1,1,0.388230801
5,1,1,1,2,1,1,1,0.408336809
5,1,1,1,2,1,1,1,0.36258708
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.354036744
5,1,1,1,2,1,1,1,0.37354312
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.401747266
5,1,2,1,1,1,1,1,0.419551689
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.411958308
5,1,1,1,2,1,1,1,0.487407007
5,1,1,1,2,1,1,1,0.347583677
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.343355535
5,1,2,1,1,1,1,1,0.362734191
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.335470216
5,1,2,1,1,1,1,1,0.354214089
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.313991283
5,1,2,1,1,1,1,1,0.331281259
5,1,2,1,1,1,1,1,0.38277329
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.391442311
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.415710529
5,1,2,0,2,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.299250408
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.304198417
5,1,1,1,2,1,1,1,0.385728992
5,1,1,1,2,1,1,1,0.34140012
5,1,1,0,1,2,0,1,7
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.332707905
5,1,2,1,1,1,1,1,0.382043088
5,1,2,1,1,1,1,1,0.337924143
5,1,1,1,2,1,1,1,0.354613223
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.361536427
5,1,2,0,2,2,0,1,7
5,1,2,1,1,1,1,1,0.334781961
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.306725936
5,1,1,0,1,2,0,1,7
5,1,1,1,2,1,1,1,0.311080638
5,1,1,1,2,1,1,1,0.361421454
5,1,2,0,2,2,0,1,7
5,1,1,0,1,2,0,1,7
5,1,2,1,1,1,1,1,0.322741811
5,1,2,0,2,2,0,1,7
5,1,1,1,2,1,1,1,0.326098726
